,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
75,InvestmentGuruIndia,India,"our ambition is to create universal platform 4 investors whereby they get access to news,views & research related to global & local markets all under 1 umbrella",2015-04-03 07:39:09,15635,35,2,False,2020-07-25 12:25:05,"Covid to shrink power sector growth, take discoms back to pre-UDAY era

https://t.co/DP5zpNLuUV

#Industry… https://t.co/3ZiFoPdWU8",['Industry'],Twitter Web App,False
76,St. Jude India ChildCare Centres,India,A home away from home for underprivileged families during their child's cancer treatment. Our hygienic & cost-free accommodation is at 38 centres in 9 cities,2012-02-29 12:21:42,635,371,772,False,2020-07-25 12:25:05,"#SaturdayVibes: The current situation calls for more awareness and less stress. To facilitate that, families at our… https://t.co/1Qwd523BZp",['SaturdayVibes'],Twitter Web App,False
77,IMF,"Washington, DC",Breaking news and alerts from the International Monetary Fund.,2009-03-18 16:13:51,1695520,444,182,True,2020-07-25 12:25:02,What economic measures are governments taking to respond to #COVID19? Key actions taken by 193 countries are listed… https://t.co/5FXaZWFaLW,['COVID19'],Hootsuite Inc.,False
78,Oxfam International,,Oxfam is a world-wide development organization that mobilizes the power of people against poverty. See also: https://t.co/D8VfP9Jvuw,2007-12-31 18:27:35,843670,1172,23652,True,2020-07-25 12:25:00,"“#Covid19 is everyone’s fight. I have covered major disasters, but nothing like this before."" 

@fabeha_monir, a vi… https://t.co/q3f9kP8rsq",['Covid19'],Twitter Web App,False
79,Chris Latham. 🌹👍🍺🎶🏖️😃⚽,"Liverpool, England","Wed 33 yrs, fab wife❤️, 2 funny daughters, father-in-law, EFC 💙,Catholic, grandad to be, Beatles, still missing me dad. Play the ball and not the man",2015-11-16 20:30:02,273,847,6779,False,2020-07-25 12:24:58,"@Haggis_UK “I think the government has hugely overestimated the danger of the disease”
I wonder if he’d be brave en… https://t.co/gWJc6nUKqo",,Twitter for iPhone,False
80,John Dalton 🇬🇧💔🇪🇺,A country run by arseclowns,"We need to fight for liberty and for the institutions guaranteeing democracy, the rule of law, human rights and protection of minorities",2012-05-31 12:03:22,3051,4069,30527,False,2020-07-25 12:24:58,"By the time you see a spike in #Covid19 cases, it isvery hard to reverse it without drastic lockdown. By the time y… https://t.co/A3S4AK3JH4",['Covid19'],TweetDeck,False
81,Dr John Stanton #ClimateEmergency #ScotlandXr,"Edinburgh, Scotland",Formerly of Brighton,2015-05-01 18:04:29,126,199,8893,False,2020-07-25 12:24:57,@realDonaldTrump @WhiteHouse See what your #political games with #Covid19 have achieved? This is not only shameful… https://t.co/JXvuzUqwfC,"['political', 'Covid19']",Twitter Web App,False
82,Cholderton Farm Shop,"Cholderton, Wiltshire, SP4 0DR","Cholderton Farm Shop & Café, Cholderton Estate, Cholderton, Hampshire, SP4 0DR 01980 629894 https://t.co/GEAcHP87hU",2011-12-12 15:50:58,221,177,129,False,2020-07-25 12:24:52,Hi long time no see...... In preparation for us reopening we have been doing our homework and some...... #clean… https://t.co/GjEe5w9uY2,['clean'],Twitter Web App,False
83,Lil T - Spread One Love 🇨🇦,,"Music. OneLove. Proud Over 30 Unicorn, Girl Love Supporter. Bawse IVIVI. A happy heart is my goal. Timesup on Violence Against Woman",2017-04-14 02:34:37,71,209,3493,False,2020-07-25 12:24:52,@theJagmeetSingh @MatthewGreenNDP you took money at the beginning of the pandemic from woman front line workers who… https://t.co/NXYIA38Rj6,,Twitter Web App,False
84,Maribeth Doran,San Francisco,"Proud to be Irish American. Passionate about Wine, Food, Music, Friends, Tech, Green Bay Packers & SF Giants. Formerly tweeted as @ClineCellars",2009-04-06 16:43:28,1697,2210,1778,False,2020-07-25 12:24:49,"How Ireland built its COVID-19 contract tracing app, which is so successful that U, S. states want to use it… https://t.co/f0DavA6psh",,Twitter for iPhone,False
85,Sales & Business Coach: Rakesh Sharma,"New Delhi, India","Hi, this is Rakesh Sharma from Prime Performance Solutions. We are your business growth partners. Connect with us to take your business to the next level.",2013-01-06 12:50:34,41,0,2,False,2020-07-25 12:24:48,"Rakesh Sharma best business Coach in India
Website: https://t.co/oG44LxC2Gg
#salescoach
#BusinessCoach 
#salesforce… https://t.co/GkipPLJMX9","['salescoach', 'BusinessCoach', 'salesforce']",TweetDeck,False
86,Philip Morris,,"independent, ideologically and financially, unaligned but not uncommitted; loathe religion, love God, follow Christ not a Church",2014-08-27 22:17:06,229,354,75,False,2020-07-25 12:24:45,"Think the link between 5G and #COVID19 is the stuff of loony conspiracy-theories?
Think again: this screen-shot is… https://t.co/UFXNtHGa7L",['COVID19'],Twitter Web App,False
87,New Straits Times,Malaysia,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/S8jbx5pMaF",2009-07-09 09:04:01,716342,411,874,True,2020-07-25 12:24:38,"#NSTworld There will not be a #NationalDayRally (#NDR) this year, due to safe distancing requirements as a result o… https://t.co/XJMZjyPCrn","['NSTworld', 'NationalDayRally', 'NDR']",TweetDeck,False
88,Martin King,London,Human 'I aim to misbehave',2007-10-16 20:14:56,1799,74,5674,False,2020-07-25 12:24:38,The cost of preventing further pandemics over the next decade by protecting wildlife and forests would equate to ju… https://t.co/8yqpH3GrLf,,Twitter Web App,False
89,Merci,,JW / Biochemist / art lover,2019-06-22 10:43:55,307,485,3386,False,2020-07-25 12:24:36,"Learn new things during this period 
2d and 3d animations training ongoing...
Click the link below to join the What… https://t.co/lLovm5cWPi",,Twitter for Android,False
90,National Herald,"New Delhi, India","National Herald—founded in 1938 by Jawaharlal Nehru—is a news website and weekly newspaper with a focus on people, governance and current affairs",2014-06-27 05:46:24,99381,315,333,True,2020-07-25 12:24:33,"2,000 women lawyers write to #AmitShah seeking 5 Lakh Loan per financially drained lawyer.
#COVID19 #Coronavirus 
https://t.co/JEjVTeCjEn","['AmitShah', 'COVID19', 'Coronavirus']",TweetDeck,False
91,MAX,"LONDON,UK","Presenter/Journo/DJ Love working and playing in both the film x music world, ENJOY over on https://t.co/PcnaekQ7sZ 💁🏽‍♀️💜 contact : Management@FlipYourWig.net",2009-03-08 08:11:35,73317,1704,5818,True,2020-07-25 12:24:31,I literally am using my own head to make decisions on safety from #COVID19 as government are creating the most conf… https://t.co/Kji4e3yBty,['COVID19'],Twitter Web App,False
92,Senator G Craughwell,Dublin Ireland,Independent Senator & member of the Labour Vocational Panel of Seanad Éireann. Opinions expressed here are my own and only my own. RT is not an endorsement.,2013-01-25 08:13:35,9623,9494,27038,False,2020-07-25 12:24:27,OK I'm angry now. I cannot believe the stupidity there is out there about #COVID19. This virus kills. How many must… https://t.co/kNBiYfPTXB,['COVID19'],Twitter for Android,False
93,UmaDlamini,"Durban, South Africa","No Excuse for Gender Based Violence❎🚫
Scorpio: Up and Coming Fashion Designer: A Diamond💎 in the Sky But down to Earth!",2020-07-02 22:11:55,712,87,121,False,2020-07-25 12:24:26,"#DurbanJuly  It's that weekend Y,all... It's a pity that this year we are facing #COVID19 and we can't go in person… https://t.co/k451xx2Ynv","['DurbanJuly', 'COVID19']",Twitter for Android,False
94,ROMEO 🗯️,"Kwa-Thema, South Africa","without commitment you will never start.
without consistency you will never finish.",2018-04-06 18:21:54,1666,2204,201,False,2020-07-25 12:24:25,Let's give it a try #alreadyvideo #COVID19 #HurricaneHanna https://t.co/2HChuAfNHy,"['alreadyvideo', 'COVID19', 'HurricaneHanna']",Twitter for Android,False
95,Safiy,,"Detroit life. Creative Beast, Animation, Visual FX, Motion Graphics, Graphic Design. I create things  https://t.co/uegeirJv7M",2019-11-18 16:27:39,9,33,42,False,2020-07-25 12:24:20,Shout out to Earth. Hands down the worst reaction to a “emergency” I’ve ever seen. The Lottery never shut down and… https://t.co/wLGZ8wHymT,,Twitter for iPhone,False
96,TNCoronaUpdates,"Chennai, India","Data Analyzer |  Stay Connected For All Official News Regarding TNCoronaVirus #CoronaVirus / #COVID19 #TNCoronaUpdates
#TNCorona #CoronaVirusIndia #COVID19India",2018-04-09 16:00:11,6601,24,22269,False,2020-07-25 12:24:19,"#TamilNadu | #COVID19 |  25th July

●  TN - 6,988 (Highest Spike)

●  Total Cases  - 2,06,737

●  Chennai - 1,329… https://t.co/BFYb3AHGBi","['TamilNadu', 'COVID19']",Twitter for Android,False
97,CraigBrigham MebaneNC #864511320 #GoodTrouble,"Mebane, NC","Fmr Army Security Agency, Meritorious Service. Democracy, worst form of Government except...Winston Churchill. My #GOPBetrayedAmerica #PsychopathsAndpSycophants",2019-05-08 14:11:05,77,676,1542,False,2020-07-25 12:24:19,"@WLOS_13 @wcti12 @thecw22 @myrdc @ABC45TV Please tell us you not going to run that Qanon conspiracy
theory (banned… https://t.co/bYOIITE5kh",,Twitter for Android,False
98,The GAA,Ireland,Gaelic Athletic Association/Cumann Lúthchleas Gael is a 32 county sporting and cultural organisation that has a presence on all 5 continents E: info@gaa.ie,2009-11-13 13:40:15,398260,150,2864,True,2020-07-25 12:24:17,You can all #PlayYourPart in the fight against #Covid19.  We’re all #InThisTogether. Cavan Ladies Footballer Aishli… https://t.co/JtU6MDq2tl,"['PlayYourPart', 'Covid19', 'InThisTogether']",Twitter for iPhone,False
99,RumpusGuy64,Cardiff,"N64 geek, craft beer w*nker, foodie (@eatcardiff_eats), @cardiffcityfc fan, wannabe DJ (@lilobillmusic), average golfer. Love a GIF.

All views someone else's.",2010-01-07 13:46:43,170,724,11790,False,2020-07-25 12:24:14,The Egyptians ain't got shit on this. #COVID19 https://t.co/kl5lzOJaxO,['COVID19'],Twitter for Android,False
100,VideoChinaTV,Beijing,A window brings a real China to you via videos! VideochinaTV is established by China Intercontinental Communication Center.,2015-07-13 01:57:38,355,202,256,False,2020-07-25 12:24:13,"Voices from the Belt and Road: COVID-19 rap song alerts to needed precautions when returning to work
#beltandroad… https://t.co/O39NmfUDmc",['beltandroad'],Twitter Web App,False
101,Kollywood Arena™,Cinema Junction,"Tamil cinema ❤ and Day to day ongoing Intresting Updates ||
Do follow and support 🙏 us For Instant Updates 😊",2020-05-13 16:09:43,28,164,196,False,2020-07-25 12:24:11,"PR :  @VishalKOfficial and his father Mr.G.K.Reddy tested positive for #Covid19 15/20 days back..

While #Vishal 's… https://t.co/CSXEqIWtig","['Covid19', 'Vishal']",Twitter for Android,False
102,Habitat For Humanity Texas,"near Austin, Texas","Our mission: Seeking to put God's love into action, Habitat for Humanity Texas brings people together to build homes, communities and hope.",2012-10-15 14:03:30,876,777,1640,False,2020-07-25 12:24:11,"Not only is the area about to be hit by #hanna a #COVID19 hotspot, but Hurricane Harvey work is ongoing. Still.","['hanna', 'COVID19']",Twitter for iPhone,False
103,Thomas Faires,"Toronto, Ontario, Canada","...yup, still a husband, vegetarian, computer doofus, and painting again... brush in hand, once again!",2011-04-14 12:36:09,738,143,28004,False,2020-07-25 12:24:10,"1.28% of the U.S. population is infected with Covid-19 
#COVID19 
#TrumpVirus 
#MaskItOrCasket","['COVID19', 'TrumpVirus', 'MaskItOrCasket']",Twitter for iPhone,False
104,adventuresbydad,"Rochester, NY","Family travel advice from Dad's point of view. PhD in neuroscience. Member #NATJA, freelance contributor to Lonely Planet, FamilyVacationist, & more",2011-12-12 20:36:41,7657,329,25913,False,2020-07-25 12:24:09,My latest on #FoxNews - #COVID19 keeps Wish Children waiting as #WaltDisneyWorld re-opens. @GKTWVillage unable to b… https://t.co/jXCXwifFTb,"['FoxNews', 'COVID19', 'WaltDisneyWorld']",Twitter Web App,False
105,😎HolmesJN✊🏀🏐⚾️🌊,,I am not the tolerant left. I'm the sick of your racist bullshit left. Triggered snowflake gop can kiss my ass. @zelley artwork. I cuss a lot. you're warned.,2020-01-22 14:28:52,452,1025,16943,False,2020-07-25 12:24:08,@Prof_Wombat @vickihickory @ROhsolovely @realDonaldTrump Imagine thinking your toddler-in-chief didn't ignore it ja… https://t.co/MtM8ESVchV,,Twitter for Android,False
106,Ardi Pulaj,,"Journalist and News Anchor @topchanneltv, #BBC freelance correspondent, #PR & #marketing expert; an avid #traveler and #foodlover VIEWS ARE PERSONAL",2009-04-18 14:49:34,878,718,1217,False,2020-07-25 12:24:08,.@headout with a dashboard to boost post-#COVID19 #travel https://t.co/0gnRgqvLlh,"['COVID19', 'travel']",Twitter Web App,False
107,Dr. Miguel Escalon,"New York, NY","Miguel Escalon, MD, MPH: Vice Chair, Director of #ICURehab & #PMR Residency Program Director at @MountSinaiRehab. Boarded in #TBI & #SCI. Tweets my own. 🇸🇻",2017-10-16 19:50:59,1299,994,2743,False,2020-07-25 12:24:05,"#coronavirus #COVID19 disproportionately affecting communities of color, especially #Hispanic #Latinx ones in my ho… https://t.co/01gV4rcK1u","['coronavirus', 'COVID19', 'Hispanic', 'Latinx']",Twitter for iPhone,False
108,Youth Deliver,,Young people are shaping a gender-equal 🌎 It’s time to follow their lead ✨ Women Deliver provides training and opportunities to amplify youth advocacy 📣,2012-07-09 07:17:17,9004,1144,2718,False,2020-07-25 12:24:00,"As debates ensue about reopening schools 🏫 amid #COVID19, @WomenDeliver Young Leader @olorunisola8 of #Nigeria says… https://t.co/EGkaAKXGym","['COVID19', 'Nigeria']",Sprout Social,False
109,EY Manufacturing,Global,"EY's #AdvancedManufacturing sector - #IndustrialProducts, #Chemicals, Auto #OEMs, #Aerospace & #Defense - delivering global solutions to improve moving goods.",2018-11-12 12:46:16,562,173,116,False,2020-07-25 12:24:00,"Companies must protect their workforce’s physical and mental health during the crisis. The use of smart technology,… https://t.co/uExGQbwx1I",,Sprinklr,False
110,Baroda Mirror,Baroda,Barodamirror is specially designed multitasking website of Baroda. You can get any information related to Baroda from a Click or a Call.,2012-04-26 10:26:07,3177,429,58,False,2020-07-25 12:23:57,"Today's cases:  92
Total cases: 4102
Today's sample: 602
Today's cured: 45
Total cured: 3233
Today's death: 2
Total… https://t.co/tmrdKOWoma",,Twitter for Android,False
111,Tango Kweenda®,,Life is worth living than just existing.,2012-05-15 18:57:10,173,785,1315,False,2020-07-25 12:23:56,"#DrKawana, Minister of Fisheries and Marine Resources, what’s the hold up now? Please release announce the names of… https://t.co/WurEtJyKGX",['DrKawana'],Twitter for iPhone,False
112,🎹 Franz Schubert,Новоро́ссия,"🎼  #Новоро́ссия #Novorossiya #оставайсядома #STAYatHOME Polymath, composer, English.",2018-03-19 16:29:52,1180,1071,1287,False,2020-07-25 12:23:55,Highest ever number of new cases yesterday #coronavirus #covid19 #STAYatHOME https://t.co/oovQrvMviY,"['coronavirus', 'covid19', 'STAYatHOME']",Twitter Web App,False
113,Solitary,,"You don't need to look for me I am right behind you ! Rts don't necessarily mean endorsement, - views are entirely personal - Life's a Para Para Parody Alert",2012-09-29 11:39:40,127,382,36,False,2020-07-25 12:23:54,@eldiablo0786 @outercircles @RedMajid @A34SafetyAction @BrumLeader @elaina22475794 @CllrMajid @AKAsusangreen… https://t.co/AkiidjpCpe,,Twitter for Android,False
114,Mike D,"London, UK",Interested in the rise and fall of civilisation.,2020-01-31 17:24:14,1294,1863,38620,False,2020-07-25 12:23:53,"@toadmeister Yes, evidence has increased. Plus early WHO guidance was due to the global PPE shortage - priority to… https://t.co/Emdvdhx9Nw",,Twitter Web App,False
115,Public Health is the Economy,"Sarasota, FL ","All the marketing or growth hacks in the world will never fix poor product quality, lack of engagement or a shoddy customer experience",2016-08-12 20:39:08,10874,7330,488878,False,2020-07-25 12:23:53,@bubbaprog 350 school employees exposed to #COVID19 in Manatee County schools over the summer https://t.co/GxiYb61ay0,['COVID19'],Twitter for Android,False
